GEOID,scenario,dest_id,dest_name,dest_type,travel_time_min,reachable
13089020901,bus_rail,downtown,Downtown,job_center,14.116666666666667,TRUE
13089020901,bus_rail,gatech,Georgia Tech,education,36.81666666666667,TRUE
13089020901,bus_rail,emory,Emory,education,81.98333333333333,TRUE
13089020901,bus_rail,grady,Grady Memorial Hospital,hospital,14.116666666666667,TRUE
13089020901,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,68.95,TRUE
13089020901,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001102,rail_only,midtown,Midtown,job_center,0,TRUE
13121001102,rail_only,downtown,Downtown,job_center,1,TRUE
13121001102,rail_only,gatech,Georgia Tech,education,0,TRUE
13121001102,rail_only,emory,Emory,education,NA,FALSE
13121001102,rail_only,grady,Grady Memorial Hospital,hospital,2,TRUE
13121001102,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121001102,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001102,bus_rail,midtown,Midtown,job_center,0,TRUE
13121001102,bus_rail,downtown,Downtown,job_center,1,TRUE
13121001102,bus_rail,gatech,Georgia Tech,education,0,TRUE
13121001102,bus_rail,emory,Emory,education,10.733333333333333,TRUE
13121001102,bus_rail,grady,Grady Memorial Hospital,hospital,2,TRUE
13121001102,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,0,TRUE
13121001102,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121008909,rail_only,midtown,Midtown,job_center,NA,FALSE
13121008909,rail_only,downtown,Downtown,job_center,NA,FALSE
13121008909,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121008909,rail_only,emory,Emory,education,NA,FALSE
13121008909,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121008909,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121008909,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121008909,bus_rail,midtown,Midtown,job_center,6.316666666666666,TRUE
13121008909,bus_rail,downtown,Downtown,job_center,34.28333333333333,TRUE
13121008909,bus_rail,gatech,Georgia Tech,education,4.866666666666666,TRUE
13121008909,bus_rail,emory,Emory,education,38.666666666666664,TRUE
13121008909,bus_rail,grady,Grady Memorial Hospital,hospital,34.28333333333333,TRUE
13121008909,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,0,TRUE
13121008909,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001206,rail_only,midtown,Midtown,job_center,0,TRUE
13121001206,rail_only,downtown,Downtown,job_center,0,TRUE
13121001206,rail_only,gatech,Georgia Tech,education,0,TRUE
13121001206,rail_only,emory,Emory,education,NA,FALSE
13121001206,rail_only,grady,Grady Memorial Hospital,hospital,1,TRUE
13121001206,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121001206,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121001206,bus_rail,midtown,Midtown,job_center,0,TRUE
13121001206,bus_rail,downtown,Downtown,job_center,0,TRUE
13121001206,bus_rail,gatech,Georgia Tech,education,0,TRUE
13121001206,bus_rail,emory,Emory,education,11.6,TRUE
13121001206,bus_rail,grady,Grady Memorial Hospital,hospital,1,TRUE
13121001206,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,0.9166666666666666,TRUE
13121001206,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007603,rail_only,midtown,Midtown,job_center,13,TRUE
13121007603,rail_only,downtown,Downtown,job_center,6,TRUE
13121007603,rail_only,gatech,Georgia Tech,education,11,TRUE
13121007603,rail_only,emory,Emory,education,NA,FALSE
13121007603,rail_only,grady,Grady Memorial Hospital,hospital,6,TRUE
13121007603,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121007603,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007603,bus_rail,midtown,Midtown,job_center,13,TRUE
13121007603,bus_rail,downtown,Downtown,job_center,6,TRUE
13121007603,bus_rail,gatech,Georgia Tech,education,11,TRUE
13121007603,bus_rail,emory,Emory,education,NA,FALSE
13121007603,bus_rail,grady,Grady Memorial Hospital,hospital,6,TRUE
13121007603,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,56.3,TRUE
13121007603,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121002600,rail_only,midtown,Midtown,job_center,3,TRUE
13121002600,rail_only,downtown,Downtown,job_center,0,TRUE
13121002600,rail_only,gatech,Georgia Tech,education,1,TRUE
13121002600,rail_only,emory,Emory,education,NA,FALSE
13121002600,rail_only,grady,Grady Memorial Hospital,hospital,0,TRUE
13121002600,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121002600,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121002600,bus_rail,midtown,Midtown,job_center,0,TRUE
13121002600,bus_rail,downtown,Downtown,job_center,0,TRUE
13121002600,bus_rail,gatech,Georgia Tech,education,0,TRUE
13121002600,bus_rail,emory,Emory,education,51.56666666666667,TRUE
13121002600,bus_rail,grady,Grady Memorial Hospital,hospital,0,TRUE
13121002600,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,22.833333333333332,TRUE
13121002600,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121004100,rail_only,midtown,Midtown,job_center,NA,FALSE
13121004100,rail_only,downtown,Downtown,job_center,NA,FALSE
13121004100,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121004100,rail_only,emory,Emory,education,NA,FALSE
13121004100,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121004100,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121004100,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121004100,bus_rail,midtown,Midtown,job_center,26.15,TRUE
13121004100,bus_rail,downtown,Downtown,job_center,8.616666666666667,TRUE
13121004100,bus_rail,gatech,Georgia Tech,education,25.216666666666665,TRUE
13121004100,bus_rail,emory,Emory,education,76.23333333333333,TRUE
13121004100,bus_rail,grady,Grady Memorial Hospital,hospital,12.316666666666666,TRUE
13121004100,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,50.7,TRUE
13121004100,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007710,rail_only,midtown,Midtown,job_center,NA,FALSE
13121007710,rail_only,downtown,Downtown,job_center,NA,FALSE
13121007710,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121007710,rail_only,emory,Emory,education,NA,FALSE
13121007710,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121007710,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121007710,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007710,bus_rail,midtown,Midtown,job_center,72.4,TRUE
13121007710,bus_rail,downtown,Downtown,job_center,66.41666666666667,TRUE
13121007710,bus_rail,gatech,Georgia Tech,education,66.41666666666667,TRUE
13121007710,bus_rail,emory,Emory,education,NA,FALSE
13121007710,bus_rail,grady,Grady Memorial Hospital,hospital,73.66666666666667,TRUE
13121007710,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,95.76666666666667,TRUE
13121007710,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121003800,rail_only,midtown,Midtown,job_center,NA,FALSE
13121003800,rail_only,downtown,Downtown,job_center,1,TRUE
13121003800,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121003800,rail_only,emory,Emory,education,NA,FALSE
13121003800,rail_only,grady,Grady Memorial Hospital,hospital,2,TRUE
13121003800,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121003800,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121003800,bus_rail,midtown,Midtown,job_center,12.766666666666667,TRUE
13121003800,bus_rail,downtown,Downtown,job_center,1,TRUE
13121003800,bus_rail,gatech,Georgia Tech,education,6.383333333333334,TRUE
13121003800,bus_rail,emory,Emory,education,70.6,TRUE
13121003800,bus_rail,grady,Grady Memorial Hospital,hospital,2,TRUE
13121003800,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,33.43333333333333,TRUE
13121003800,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13089980000,rail_only,midtown,Midtown,job_center,NA,FALSE
13089980000,rail_only,downtown,Downtown,job_center,NA,FALSE
13089980000,rail_only,gatech,Georgia Tech,education,NA,FALSE
13089980000,rail_only,emory,Emory,education,NA,FALSE
13089980000,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13089980000,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13089980000,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13089980000,bus_rail,midtown,Midtown,job_center,26.3,TRUE
13089980000,bus_rail,downtown,Downtown,job_center,23.05,TRUE
13089980000,bus_rail,gatech,Georgia Tech,education,29.416666666666668,TRUE
13089980000,bus_rail,emory,Emory,education,33.78333333333333,TRUE
13089980000,bus_rail,grady,Grady Memorial Hospital,hospital,23.05,TRUE
13089980000,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,82.83333333333333,TRUE
13089980000,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009607,rail_only,midtown,Midtown,job_center,7,TRUE
13121009607,rail_only,downtown,Downtown,job_center,11,TRUE
13121009607,rail_only,gatech,Georgia Tech,education,9,TRUE
13121009607,rail_only,emory,Emory,education,NA,FALSE
13121009607,rail_only,grady,Grady Memorial Hospital,hospital,12,TRUE
13121009607,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121009607,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121009607,bus_rail,midtown,Midtown,job_center,7,TRUE
13121009607,bus_rail,downtown,Downtown,job_center,11,TRUE
13121009607,bus_rail,gatech,Georgia Tech,education,9,TRUE
13121009607,bus_rail,emory,Emory,education,91.18333333333334,TRUE
13121009607,bus_rail,grady,Grady Memorial Hospital,hospital,12,TRUE
13121009607,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,12.233333333333333,TRUE
13121009607,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121008400,rail_only,midtown,Midtown,job_center,NA,FALSE
13121008400,rail_only,downtown,Downtown,job_center,5,TRUE
13121008400,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121008400,rail_only,emory,Emory,education,NA,FALSE
13121008400,rail_only,grady,Grady Memorial Hospital,hospital,6,TRUE
13121008400,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121008400,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121008400,bus_rail,midtown,Midtown,job_center,9.616666666666667,TRUE
13121008400,bus_rail,downtown,Downtown,job_center,4.583333333333333,TRUE
13121008400,bus_rail,gatech,Georgia Tech,education,5.333333333333333,TRUE
13121008400,bus_rail,emory,Emory,education,61.8,TRUE
13121008400,bus_rail,grady,Grady Memorial Hospital,hospital,6,TRUE
13121008400,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,37.55,TRUE
13121008400,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121008302,rail_only,midtown,Midtown,job_center,NA,FALSE
13121008302,rail_only,downtown,Downtown,job_center,4,TRUE
13121008302,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121008302,rail_only,emory,Emory,education,NA,FALSE
13121008302,rail_only,grady,Grady Memorial Hospital,hospital,5,TRUE
13121008302,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121008302,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121008302,bus_rail,midtown,Midtown,job_center,22.25,TRUE
13121008302,bus_rail,downtown,Downtown,job_center,4,TRUE
13121008302,bus_rail,gatech,Georgia Tech,education,16.166666666666668,TRUE
13121008302,bus_rail,emory,Emory,education,76.23333333333333,TRUE
13121008302,bus_rail,grady,Grady Memorial Hospital,hospital,5,TRUE
13121008302,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,44.56666666666667,TRUE
13121008302,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121011902,rail_only,midtown,Midtown,job_center,NA,FALSE
13121011902,rail_only,downtown,Downtown,job_center,2,TRUE
13121011902,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121011902,rail_only,emory,Emory,education,NA,FALSE
13121011902,rail_only,grady,Grady Memorial Hospital,hospital,2,TRUE
13121011902,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121011902,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121011902,bus_rail,midtown,Midtown,job_center,6.55,TRUE
13121011902,bus_rail,downtown,Downtown,job_center,0.45,TRUE
13121011902,bus_rail,gatech,Georgia Tech,education,7.883333333333334,TRUE
13121011902,bus_rail,emory,Emory,education,22.633333333333333,TRUE
13121011902,bus_rail,grady,Grady Memorial Hospital,hospital,0.45,TRUE
13121011902,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,19.433333333333334,TRUE
13121011902,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007200,rail_only,midtown,Midtown,job_center,NA,FALSE
13121007200,rail_only,downtown,Downtown,job_center,NA,FALSE
13121007200,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121007200,rail_only,emory,Emory,education,NA,FALSE
13121007200,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121007200,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121007200,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007200,bus_rail,midtown,Midtown,job_center,44.78333333333333,TRUE
13121007200,bus_rail,downtown,Downtown,job_center,25.65,TRUE
13121007200,bus_rail,gatech,Georgia Tech,education,43.85,TRUE
13121007200,bus_rail,emory,Emory,education,108.46666666666667,TRUE
13121007200,bus_rail,grady,Grady Memorial Hospital,hospital,25.65,TRUE
13121007200,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,73.28333333333333,TRUE
13121007200,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121008500,rail_only,midtown,Midtown,job_center,NA,FALSE
13121008500,rail_only,downtown,Downtown,job_center,NA,FALSE
13121008500,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121008500,rail_only,emory,Emory,education,NA,FALSE
13121008500,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121008500,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121008500,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121008500,bus_rail,midtown,Midtown,job_center,12.3,TRUE
13121008500,bus_rail,downtown,Downtown,job_center,24.133333333333333,TRUE
13121008500,bus_rail,gatech,Georgia Tech,education,8.016666666666667,TRUE
13121008500,bus_rail,emory,Emory,education,64.48333333333333,TRUE
13121008500,bus_rail,grady,Grady Memorial Hospital,hospital,31.45,TRUE
13121008500,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,40.233333333333334,TRUE
13121008500,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121004000,rail_only,midtown,Midtown,job_center,NA,FALSE
13121004000,rail_only,downtown,Downtown,job_center,4,TRUE
13121004000,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121004000,rail_only,emory,Emory,education,NA,FALSE
13121004000,rail_only,grady,Grady Memorial Hospital,hospital,5,TRUE
13121004000,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121004000,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121004000,bus_rail,midtown,Midtown,job_center,26.15,TRUE
13121004000,bus_rail,downtown,Downtown,job_center,4,TRUE
13121004000,bus_rail,gatech,Georgia Tech,education,23.766666666666666,TRUE
13121004000,bus_rail,emory,Emory,education,76.23333333333333,TRUE
13121004000,bus_rail,grady,Grady Memorial Hospital,hospital,5,TRUE
13121004000,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,50.7,TRUE
13121004000,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121006602,rail_only,midtown,Midtown,job_center,11,TRUE
13121006602,rail_only,downtown,Downtown,job_center,4,TRUE
13121006602,rail_only,gatech,Georgia Tech,education,9,TRUE
13121006602,rail_only,emory,Emory,education,NA,FALSE
13121006602,rail_only,grady,Grady Memorial Hospital,hospital,4,TRUE
13121006602,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121006602,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121006602,bus_rail,midtown,Midtown,job_center,11,TRUE
13121006602,bus_rail,downtown,Downtown,job_center,4,TRUE
13121006602,bus_rail,gatech,Georgia Tech,education,9,TRUE
13121006602,bus_rail,emory,Emory,education,NA,FALSE
13121006602,bus_rail,grady,Grady Memorial Hospital,hospital,4,TRUE
13121006602,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,50,TRUE
13121006602,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121004200,rail_only,midtown,Midtown,job_center,9,TRUE
13121004200,rail_only,downtown,Downtown,job_center,2,TRUE
13121004200,rail_only,gatech,Georgia Tech,education,7,TRUE
13121004200,rail_only,emory,Emory,education,NA,FALSE
13121004200,rail_only,grady,Grady Memorial Hospital,hospital,2,TRUE
13121004200,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121004200,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121004200,bus_rail,midtown,Midtown,job_center,9,TRUE
13121004200,bus_rail,downtown,Downtown,job_center,2,TRUE
13121004200,bus_rail,gatech,Georgia Tech,education,7,TRUE
13121004200,bus_rail,emory,Emory,education,95.88333333333334,TRUE
13121004200,bus_rail,grady,Grady Memorial Hospital,hospital,2,TRUE
13121004200,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,34.4,TRUE
13121004200,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121004900,rail_only,midtown,Midtown,job_center,NA,FALSE
13121004900,rail_only,downtown,Downtown,job_center,2,TRUE
13121004900,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121004900,rail_only,emory,Emory,education,NA,FALSE
13121004900,rail_only,grady,Grady Memorial Hospital,hospital,2,TRUE
13121004900,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121004900,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121004900,bus_rail,midtown,Midtown,job_center,6.55,TRUE
13121004900,bus_rail,downtown,Downtown,job_center,0.45,TRUE
13121004900,bus_rail,gatech,Georgia Tech,education,7.883333333333334,TRUE
13121004900,bus_rail,emory,Emory,education,22.633333333333333,TRUE
13121004900,bus_rail,grady,Grady Memorial Hospital,hospital,0.45,TRUE
13121004900,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,19.433333333333334,TRUE
13121004900,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007806,rail_only,midtown,Midtown,job_center,NA,FALSE
13121007806,rail_only,downtown,Downtown,job_center,NA,FALSE
13121007806,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121007806,rail_only,emory,Emory,education,NA,FALSE
13121007806,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121007806,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121007806,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007806,bus_rail,midtown,Midtown,job_center,42.61666666666667,TRUE
13121007806,bus_rail,downtown,Downtown,job_center,34.65,TRUE
13121007806,bus_rail,gatech,Georgia Tech,education,36.416666666666664,TRUE
13121007806,bus_rail,emory,Emory,education,134.88333333333333,TRUE
13121007806,bus_rail,grady,Grady Memorial Hospital,hospital,38.68333333333333,TRUE
13121007806,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,80.78333333333333,TRUE
13121007806,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007900,rail_only,midtown,Midtown,job_center,NA,FALSE
13121007900,rail_only,downtown,Downtown,job_center,NA,FALSE
13121007900,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121007900,rail_only,emory,Emory,education,NA,FALSE
13121007900,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121007900,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121007900,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007900,bus_rail,midtown,Midtown,job_center,43.15,TRUE
13121007900,bus_rail,downtown,Downtown,job_center,35.03333333333333,TRUE
13121007900,bus_rail,gatech,Georgia Tech,education,37.166666666666664,TRUE
13121007900,bus_rail,emory,Emory,education,124.18333333333334,TRUE
13121007900,bus_rail,grady,Grady Memorial Hospital,hospital,35.03333333333333,TRUE
13121007900,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,66.51666666666667,TRUE
13121007900,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121008601,rail_only,midtown,Midtown,job_center,NA,FALSE
13121008601,rail_only,downtown,Downtown,job_center,NA,FALSE
13121008601,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121008601,rail_only,emory,Emory,education,NA,FALSE
13121008601,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121008601,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121008601,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121008601,bus_rail,midtown,Midtown,job_center,17.683333333333334,TRUE
13121008601,bus_rail,downtown,Downtown,job_center,29.516666666666666,TRUE
13121008601,bus_rail,gatech,Georgia Tech,education,13.4,TRUE
13121008601,bus_rail,emory,Emory,education,69.86666666666666,TRUE
13121008601,bus_rail,grady,Grady Memorial Hospital,hospital,39.96666666666667,TRUE
13121008601,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,36.15,TRUE
13121008601,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007002,rail_only,midtown,Midtown,job_center,NA,FALSE
13121007002,rail_only,downtown,Downtown,job_center,NA,FALSE
13121007002,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121007002,rail_only,emory,Emory,education,NA,FALSE
13121007002,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121007002,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121007002,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007002,bus_rail,midtown,Midtown,job_center,36.78333333333333,TRUE
13121007002,bus_rail,downtown,Downtown,job_center,18.433333333333334,TRUE
13121007002,bus_rail,gatech,Georgia Tech,education,35.85,TRUE
13121007002,bus_rail,emory,Emory,education,100.46666666666667,TRUE
13121007002,bus_rail,grady,Grady Memorial Hospital,hospital,18.433333333333334,TRUE
13121007002,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,65.28333333333333,TRUE
13121007002,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121006300,rail_only,midtown,Midtown,job_center,NA,FALSE
13121006300,rail_only,downtown,Downtown,job_center,NA,FALSE
13121006300,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121006300,rail_only,emory,Emory,education,NA,FALSE
13121006300,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121006300,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121006300,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121006300,bus_rail,midtown,Midtown,job_center,14.216666666666667,TRUE
13121006300,bus_rail,downtown,Downtown,job_center,3.45,TRUE
13121006300,bus_rail,gatech,Georgia Tech,education,13.283333333333333,TRUE
13121006300,bus_rail,emory,Emory,education,69.91666666666667,TRUE
13121006300,bus_rail,grady,Grady Memorial Hospital,hospital,4.15,TRUE
13121006300,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,37.083333333333336,TRUE
13121006300,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007705,rail_only,midtown,Midtown,job_center,NA,FALSE
13121007705,rail_only,downtown,Downtown,job_center,NA,FALSE
13121007705,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121007705,rail_only,emory,Emory,education,NA,FALSE
13121007705,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121007705,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121007705,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121007705,bus_rail,midtown,Midtown,job_center,55.05,TRUE
13121007705,bus_rail,downtown,Downtown,job_center,49.06666666666667,TRUE
13121007705,bus_rail,gatech,Georgia Tech,education,49.06666666666667,TRUE
13121007705,bus_rail,emory,Emory,education,150.46666666666667,TRUE
13121007705,bus_rail,grady,Grady Memorial Hospital,hospital,54.266666666666666,TRUE
13121007705,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,78.41666666666667,TRUE
13121007705,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121005700,rail_only,midtown,Midtown,job_center,9,TRUE
13121005700,rail_only,downtown,Downtown,job_center,2,TRUE
13121005700,rail_only,gatech,Georgia Tech,education,7,TRUE
13121005700,rail_only,emory,Emory,education,NA,FALSE
13121005700,rail_only,grady,Grady Memorial Hospital,hospital,2,TRUE
13121005700,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121005700,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121005700,bus_rail,midtown,Midtown,job_center,9,TRUE
13121005700,bus_rail,downtown,Downtown,job_center,1.2333333333333334,TRUE
13121005700,bus_rail,gatech,Georgia Tech,education,7,TRUE
13121005700,bus_rail,emory,Emory,education,67.93333333333334,TRUE
13121005700,bus_rail,grady,Grady Memorial Hospital,hospital,1.2333333333333334,TRUE
13121005700,bus_rail,piedmont,Piedmont Atlanta Hospital,hospital,33.56666666666667,TRUE
13121005700,bus_rail,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121008903,rail_only,midtown,Midtown,job_center,NA,FALSE
13121008903,rail_only,downtown,Downtown,job_center,NA,FALSE
13121008903,rail_only,gatech,Georgia Tech,education,NA,FALSE
13121008903,rail_only,emory,Emory,education,NA,FALSE
13121008903,rail_only,grady,Grady Memorial Hospital,hospital,NA,FALSE
13121008903,rail_only,piedmont,Piedmont Atlanta Hospital,hospital,NA,FALSE
13121008903,rail_only,atl,Hartsfield-Jackson Atlanta International Airport,airport,NA,FALSE
13121008903,bus_rail,midtown,Midtown,job_center,15.166666666666666,TRUE
13121008903,bus_rail,downtown,Downtown,job_center,21.45,TRUE
13121008903,bus_rail,gatech,Georgia Tech,education,13.15,TRUE
13121008903,bus_rail,emory,Emory,education,61.15,TRUE
13121008903,bus_rail,grady,Grady Memorial Hospital,hospital,25.35,TRUE
